id;available;name;vendor;vendorCode;url;price;currencyId;categoryId;manufacturer_warranty;delivery;description;picture;barcode;outlets;cartons_dimensions;priceWB;discountWB;Stock;brand_name;style_name;collection_name;series_name;Гарантия;УчастникТВПрограммы;ДваВОдном;ТипПотолочногоКрепления;Технологии;Типы помещении;Напряжение;КодТНВЭД;КлассЭлектрозащиты;ingress_protection_rating;ЦветАрматуры;МатериалАрматуры;ЦветХрусталя;Диаметр;Длина;Ширина;Высота;МинимальнаяВысота;ФормаМонтажногоОтверстияВстраиваемогоСветильника;ТипМонтажаВстраиваемогоСветильника;ДиаметрМонтажногоОтверстияВстраиваемогоСветильника;ГлубинаМонтажногоОтверстияВстраиваемогоСветильника;ШиринаМонтажногоОтверстияВстраиваемогоСветильника;ДлинаМонтажногоОтверстияВстраиваемогоСветильника;Цепь;ДлинаЦепи;Чаша крепления;ФормаЧашиКрепления;ШиринаЧашиКрепления;ДлинаЧашиКрепления;ДиаметрЧашиКрепления;ВысотаЧашиКрепления;ФормаАбажура;ТипКрепленияАбажура;МатериалАбажура;ЦветАбажура;ВысотаАбажура;ШиринаАбажура;ДлинаАбажура;lampshade_top_diameter;НижнийДиаметрАбажура;ВерхняяШиринаАбажура;НижняяШиринаАбажура;ВерхняяДлинаАбажура;НижняяДлинаАбажура;ДиаметрАбажура;РадиусАбажура;lamp_is_led;ЛампыВКомплекте;Цоколь;КоличествоЛамп;Мощность;СветовойПоток;УголРассеивания;ИндексЦветопередачи;ЦветоваяТемпература;АналогЛампыНакаливания;Фото1;Фото2;Фото3;Фото4;Фото5;Фото6;Фото7;Фото8;Категория;ВесНетто;ВесБрутто;Страна происхождения;ТипСветодиодов;ЦветовойКод;ЭтоНовинка;СтатусRu_Ru;Видео1;Видео2;Видео3;IES;3D-модель;Маркер;Описание для каталога;Полное наименование;cartons;ЦветоваяТемператураМин;ЦветоваяТемператураМакс
FR5363CL-03W;true;Потолочный светильник Freya FR5363CL-03W;Freya;FR5363CL-03W;https://freya-light.com/i/FR5363CL-03W;6590;RUB;003;true;true;;;4099776074892;;100/160/610;9028;;21;Freya;-;Modern;Tactic;1;Нет;Нет;Планка;;;AC 220-240;9405110033;Class1;IP 20;Белый;Металл;;;590;125;60;;;;;;;;;;IP 20;;40;90;;30;;;;;;;;;;;;;;;;Нет;Нет;GX53;3;24;;;;;;https://mais-upload.maytoni.de/Photo/0475b23e-6345-4544-b805-db6f19e22bf0/007standard/RENDER_FR5363CL-03W_on_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/f673501c-57ed-4225-954f-23d5c1263a6c/0007standard/PHOTO_FR5363CL-03W_on_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/fc920231-8687-4211-90ef-208bce4ec57f/0008standard/PHOTO_FR5363CL-03W_on_w_standard_(1).jpeg;https://mais-upload.maytoni.de/Photo/e143432f-1124-4587-bed7-048850a1d18e/0009standard/PHOTO_element_FR5363CL-03W_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/b53a2950-84a1-42cf-bca4-d0d8d105dbff/0027standard/PHOTO_Additional_perspective_FR5363CL-03W_standard.jpeg;https://mais-upload.maytoni.de/Photo/fcd467ef-dc19-4f77-b6cb-654336ca7bcc/0032standard/PHOTO_Mounting_components_FR5363CL-03W_standard.jpeg;https://mais-upload.maytoni.de/Photo/6c7706b5-5854-4ac9-a5c8-9c5a11a468db/066standard/Image_photo №1_FR5363CL-03W_standard.jpeg;https://mais-upload.maytoni.de/Photo/f678e814-7e44-4c77-aefe-c282a6d53924/067standard/Image_photo №2_FR5363CL-03W_standard.jpeg;Потолочный светильник;0,9;1,2;КИТАЙ;;;Да;Новинка;;;;;;Нет;"Материал арматуры — металл, цвета — чёрный и белый. Минималистичный функциональный дизайн и широкая линейка светильников позволяют создавать множество универсальных комбинаций для любых интерьеров. Встраиваемый источник света – лампы с цоколем GX53. Мягкое и равномерное распределение светового потока.";"";1;;
MOD320WL-L13MR3K1;true;Настенный светильник (бра) Maytoni MOD320WL-L13MR3K1;Maytoni;MOD320WL-L13MR3K1;https://maytoni.ru/i/MOD320WL-L13MR3K1;12790;RUB;006;true;true;;;4099776060215;;175/260/380;17522;;55;Maytoni;Maytoni Modern;Modern;Jupiter;3;Нет;Нет;Планка;;;AC 220-240;9405110039;Class1;IP 20;Мрамор;Металл;;300;30;;;;;;;;;;;;IP 20;;;;;;;;Стекло;Белый;;;;;;;;;;;;Да;Нет;LED;1;13;200;120;80;3000;;https://mais-upload.maytoni.de/Photo/410353cb-ab5d-40ad-8d5a-0918cb7fbbc3/0007standard/PHOTO_MOD320WL-L13MR3K1_on_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/3233778c-c3c1-11ed-a91b-0050560147e3/s/draft_MOD320WL-L13MR3K1_standard.jpeg;;;https://mais-upload.maytoni.de/Photo/dd4993d4-68c9-4098-a1c8-0869ef764f07/053standard/Sheme_web_MOD320WL-L13MR3K1_standard.jpeg;https://mais-upload.maytoni.de/Photo/6e6a4f0b-990e-4e00-ac94-50a8445408b8/0009standard/PHOTO_element_MOD320WL-L13MR3K1_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/738f5fee-2a72-4cdd-aded-429fe0e6fe04/0026standard/PHOTO_Main_Image_MOD320WL-L13MR3K1_standard.jpeg;https://mais-upload.maytoni.de/Photo/8f643144-3b1d-436c-9a3d-6602d8b2fe2e/0027standard/PHOTO_Additional_perspective_MOD320WL-L13MR3K1_standard.jpeg;Настенный светильник (бра);1,12;1,49;КИТАЙ;;;Нет;Матрица;;;;;;Нет;"Матовая металлическая арматура, оттенки – латунь, мрамор. Рассеиватель двух видов: рифленое стекло и белый матовый акрил. Источник света - светодиодная лента, температура 3000К.";"";1;3000;3000
MOD320WL-L6BS3K1;true;Настенный светильник (бра) Maytoni MOD320WL-L6BS3K1;Maytoni;MOD320WL-L6BS3K1;https://maytoni.ru/i/MOD320WL-L6BS3K1;12790;RUB;006;true;true;;;4099776060222;;170/265/380;17522;;148;Maytoni;Maytoni Modern;Modern;Jupiter;3;Нет;Нет;Планка;;;AC 220-240;9405110039;Class1;IP 20;Латунь;Металл;;300;30;;;;;;;;;;;;IP 20;;;;;;;;Стекло;Белый;;;;;;;;;;;;Да;Нет;LED;1;6;200;120;80;3000;;https://mais-upload.maytoni.de/Photo/a3167a85-a174-4ce0-918b-809c42eea0f8/0007standard/PHOTO_MOD320WL-L6BS3K1_on_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/b60e73d3-a7ee-4b54-baa6-e9fa81008a32/007standard/RENDER_MOD320WL-L6BS3K1_on_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/5fe44cf9-c3c1-11ed-a91b-0050560147e3/s/draft_MOD320WL-L6BS3K1_standard.jpeg;;https://mais-upload.maytoni.de/Photo/173e95e5-95a7-4505-ad11-4bef28f028dc/026standard/RENDER_Main_Image_MOD320WL-L6BS3K1_standard.jpeg;https://mais-upload.maytoni.de/Photo/c50727c1-ba1c-47d9-978b-c4dbb6f50925/027standard/RENDER_Additional_perspective_MOD320WL-L6BS3K1_standard.jpeg;;https://mais-upload.maytoni.de/Photo/78dc5424-e44e-4ea7-80a5-2569babb10cf/053standard/Sheme_web_MOD320WL-L6BS3K1_standard.jpeg;Настенный светильник (бра);1,14;1,51;КИТАЙ;;;Нет;Матрица;;;;;;Нет;"Матовая металлическая арматура, оттенки – латунь, мрамор. Рассеиватель двух видов: рифленое стекло и белый матовый акрил. Источник света - светодиодная лента, температура 3000К.";"";1;3000;
MOD216FL-L38G3K;false;Напольный светильник (торшер) Maytoni MOD216FL-L38G3K;Maytoni;MOD216FL-L38G3K;https://maytoni.ru/i/MOD216FL-L38G3K;36390;RUB;004;true;true;;;4099776060901;;300/320/1610;49854;;0;Maytoni;Maytoni Modern;Modern;Golden Cage;3;Нет;Нет;Планка;;;AC 220-240;9405210039;Class1;IP 20;Золото;Металл;;;569;250;1547;;;;;;;;;;IP 20;;;;;;;;Акрил;Белый;;;;;;;;;;;;Да;Нет;LED;;48;3000;360;80;3000;;https://mais-upload.maytoni.de/Photo/7964c351-76cb-4d96-a8a5-cac6b37f696e/s/draft_MOD216FL-L38G3K_standard.jpeg;https://mais-upload.maytoni.de/Photo/3aaffe65-8256-4e7a-8a3d-af58fdcd6b1f/007standard/RENDER_MOD216FL-L38G3K_on_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/fd2bc583-1170-46ce-a8fe-1485143adf8b/009standard/RENDER_element_MOD216FL-L38G3K_w_standard.jpeg;;https://mais-upload.maytoni.de/Photo/f9df0376-90ad-4c17-b07c-d5ab58172e7e/026standard/RENDER_Main_Image_MOD216FL-L38G3K_standard.jpeg;https://mais-upload.maytoni.de/Photo/1f285072-d7a7-42b3-932e-1fd445956f1d/027standard/RENDER_Additional_perspective_MOD216FL-L38G3K_standard.jpeg;https://mais-upload.maytoni.de/Photo/de9efdaf-8425-4e12-b0d0-99115992b5a6/032standard/RENDER_Mounting_components_MOD216FL-L38G3K_standard.jpeg;;Напольный светильник (торшер);14,5;17,3;КИТАЙ;;;Да;Новинка;;;;;https://mais-upload.maytoni.de/Documents/71c6015a-df60-46e2-9a60-1a5efb3fd17c/007/MOD216FL-L38G3K_0_007_0.zip;Нет;"Арматура - металл, цвет - золото. Декоративные проволочные плафоны-сферы - ручная  работа. Горизонтальные подвесы в двух вариатах монтажа - накладном и скрытом. Све товой элемент - силиконоваая трубка с LED-источником. Цветовая температура 3000К.";"";1;3000;
MOD061PL-01BS1;true;Подвесной светильник Maytoni MOD061PL-01BS1;Maytoni;MOD061PL-01BS1;https://maytoni.ru/i/MOD061PL-01BS1;7690;RUB;002;true;true;;;4099776046301;;350/220/260;10535;;88;Maytoni;Maytoni Modern;Modern;Ligero;2;Нет;Нет;Планка;;;AC 220-240;9405190032;Class1;IP 20;Латунь;Металл;;150;;;1500;460;;;;;;;Да;1500;IP 20;Круглая;;;100;25;Сфера;None;Стекло;Прозрачный;135;;;;;;;;;150;;Нет;Нет;E27;1;40;;;;;;https://mais-upload.maytoni.de/Photo/0d96236a-4ed5-11ed-a8f6-0050560147e3/s/Main_Image_MOD061PL-01BS1_standard_(1).jpeg;https://mais-upload.maytoni.de/Photo/54a83d52-c509-478b-be30-4ec00cc4f431/007standard/RENDER_MOD061PL-01BS1_on_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/0d96236a-4ed5-11ed-a8f6-0050560147e3/s/element_MOD061PL-01BS1_w_standard_(2).jpeg;https://mais-upload.maytoni.de/Photo/0d96236a-4ed5-11ed-a8f6-0050560147e3/s/interior_MOD061PL-01BS1_standard.jpeg;;;;;Подвесной светильник;1,43;1,9;КИТАЙ;;;Нет;Матрица;;;;;;Нет;"Арматура — металл, цвет — латунь. Плафоны — прозрачное стекло с эффектом муара. Высота подвесного светильника регулируется. Источник света — лампа с цоколем Е27.";"";1;;
FR5221PL-01B;true;Подвесной светильник Freya FR5221PL-01B;Freya;FR5221PL-01B;https://freya-light.com/i/FR5221PL-01B;11990;RUB;002;true;true;;;4099776046370;;260/260/340;16426;;50;Freya;-;Modern;Impulse;;Нет;Нет;Планка;;;AC 220-240;9405190032;Class1;IP 20;Черный;Металл;;;800;200;1660;800;;;;;;;;;IP 20;;;;100;25;;B;Стекло;Прозрачный;195;200;200;67;;;;;;;;Нет;Нет;E27;1;60;;;;;;https://mais-upload.maytoni.de/Photo/a2860bfd-e3c9-4fd1-800e-b47a657320f1/007standard/FR5221PL-01B_on_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/727c6ccd-c139-4700-9332-3dea2ae14be6/009standard/element_FR5221PL-01B_w_standard.jpeg;https://mais-upload.maytoni.de/Photo/4dc77b7c-0386-4145-b4fd-caabe6f8b00d/009standard/element_FR5221PL-01B_w_standard_(1).jpeg;https://mais-upload.maytoni.de/Photo/4fb772ae-c0bb-4c31-977c-0f639c0cf4b6/027standard/Additional_perspective_FR5221PL-01B_standard.jpeg;https://mais-upload.maytoni.de/Photo/35a9fa22-1162-4030-a9eb-74602a66ff1a/027standard/Additional_perspective_FR5221PL-01B_standard_(1).jpeg;https://mais-upload.maytoni.de/Photo/fbc2bf7e-80d2-4f6c-9703-b900e2279e94/027standard/Additional_perspective_FR5221PL-01B_standard_(2).jpeg;https://mais-upload.maytoni.de/Photo/10d871ed-29bd-47fa-aea0-5f7bd95aa8a5/032standard/Mounting_components_FR5221PL-01B_standard.jpeg;;Подвесной светильник;1,8;2,2;КИТАЙ;;;Да;Новинка;;;;;;Нет;"Чаша крепления и элементы корпуса выполнены из металла, цвета - черный и золотой. Плафон-сфера из белого матового стекла.  Специальный грузик- противовес позволяет реглуировать высоту светильника. Универсальный дизайн для пространств любых габаритов. Источник света внутри плафона - лампа с цоколем Е27.";"";1;;
TRA034CS-B;true;Комплектующие для трековой системы Technical TRA034CS-B;Technical;TRA034CS-B;https://maytoni.ru/i/TRA034CS-B;1250;RUB;066;true;true;;;4099776054566;;10/10/170;1713;;377;Technical;Maytoni Technical;Magnetic track system Exility;Accessories for tracks Exility;3;Нет;Нет;;;;DC 48;8536900100;Class3;IP 20;Черный;Пластик;;;190;16;18;;;;;;;;;;IP 20;;;;;;;;;;;;;;;;;;;;;Нет;Нет;;;;;;;;;https://mais-upload.maytoni.de/Photo/219ff6d1-995e-450c-9c36-2c230ca07d12/007standard/RENDER_TRA034CS-B_on_w_standard.jpeg;;https://mais-upload.maytoni.de/Photo/1c21ea56-ca6e-4aad-87c3-9b525351c978/026standard/RENDER_Main_Image_TRA034CS-B_standard.jpeg;https://mais-upload.maytoni.de/Photo/e167ca30-47fc-49ec-bb61-e9a02d75357b/027standard/RENDER_Additional_perspective_TRA034CS-B_standard.jpeg;https://mais-upload.maytoni.de/Photo/a32d4c84-d8cd-4003-a745-4d4bae1ea291/032standard/RENDER_Mounting_components_TRA034CS-B_standard.jpeg;https://mais-upload.maytoni.de/Photo/d20d5406-9577-41fe-a669-612a8a439acc/034standard/Image_photo_TRA034CS-B_standard.jpeg;;;Комплектующие для трековой системы;0,04;0,04;КИТАЙ;;;Да;Новинка;;;;;https://mais-upload.maytoni.de/Documents/74cc0ead-33e3-477a-a064-1814040f695b/007/TRA034CS-B_0_007_0.zip;Нет;"Материал корпуса - алюминий, порошковое окрашивание, цвет - графит. Уникальная форма корпуса. Два размера - 350мм  и 650мм. Предназначен для организации основного освещения.  LED-источник света. Цветовая температура 3000К.  Степень защиты от пыли и влаги - IP 54.";"Коннектор питания радиусный Radity встраиваемый черный";1;;
TRA034CS-W;true;Комплектующие для трековой системы Technical TRA034CS-W;Technical;TRA034CS-W;https://maytoni.ru/i/TRA034CS-W;1250;RUB;066;true;true;;;4099776054573;;15/30/160;1713;;125;Technical;Maytoni Technical;Magnetic track system Exility;Accessories for tracks Exility;3;Нет;Нет;;;;DC 48;8536900100;Class3;IP 20;Белый;Пластик;;;190;16;18;;;;;;;;;;IP 20;;;;;;;;;;;;;;;;;;;;;Нет;Нет;;;;;;;;;https://mais-upload.maytoni.de/Photo/5adbbd14-e0fc-4eae-ab2a-1a5a4faa4959/007standard/RENDER_TRA034CS-W_on_w_standard.jpeg;;https://mais-upload.maytoni.de/Photo/50e67c31-18d6-4855-9ab1-908177a0c64c/026standard/RENDER_Main_Image_TRA034CS-W_standard.jpeg;https://mais-upload.maytoni.de/Photo/a395e327-21c6-4e28-9c7e-84b0a19db66a/027standard/RENDER_Additional_perspective_TRA034CS-W_standard.jpeg;https://mais-upload.maytoni.de/Photo/5ee7db0c-5a78-4ad4-a734-3cd762b7c3a0/032standard/RENDER_Mounting_components_TRA034CS-W_standard.jpeg;https://mais-upload.maytoni.de/Photo/762763c5-a09c-467f-9202-2295120391d0/034standard/Image_photo_TRA034CS-W_standard.jpeg;;;Комплектующие для трековой системы;0,04;0,04;КИТАЙ;;;Да;Новинка;;;;;https://mais-upload.maytoni.de/Documents/d4c108cd-bb30-43a7-82db-234045ed1551/007/TRA034CS-W_0_007_0.zip;Нет;"Материал корпуса - алюминий, порошковое окрашивание, цвет - графит. Уникальная форма корпуса. Два размера - 350мм  и 650мм. Предназначен для организации основного освещения.  LED-источник света. Цветовая температура 3000К.  Степень защиты от пыли и влаги - IP 54.";"Коннектор питания радиусный Radity встраиваемый белый";1;;
TRA034C-MP-1;true;Комплектующие для встраиваемой трековой системы Technical TRA034C-MP-1;Technical;TRA034C-MP-1;https://maytoni.ru/i/TRA034C-MP-1;320;RUB;063;true;true;;;4099776061045;;2/13/68;438;;2961;Technical;Maytoni Technical;Magnetic track system Exility;Accessories for tracks Exility;2;Нет;Нет;;;;;7616999008;;;Серебро;Алюминий;;;63;3;9,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Нет;Нет;;;;;;;;;https://mais-upload.maytoni.de/Photo/c8b182cd-07f2-4118-97fb-336deda4d087/007standard/RENDER_TRA034C-MP-1_on_w_standard_(1).jpeg;;https://mais-upload.maytoni.de/Photo/768be0af-4ab2-4750-9b51-a4839488ea8d/026standard/RENDER_Main_Image_TRA034C-MP-1_standard_(1).jpeg;https://mais-upload.maytoni.de/Photo/f24c5a1d-a9d2-46c5-a0c2-271abbddc783/027standard/RENDER_Additional_perspective_TRA034C-MP-1_standard.jpeg;https://mais-upload.maytoni.de/Photo/725fa732-c8c5-491d-9c1a-d124b03cf52f/032standard/RENDER_Mounting_components_TRA034C-MP-1_standard.jpeg;https://mais-upload.maytoni.de/Photo/1605b938-d5c1-47f2-8043-68a945eb7562/034standard/Image_photo_TRA034C-MP-1_standard.jpeg;;;Комплектующие для встраиваемой трековой системы;;0,028;КИТАЙ;;;Да;Новинка;;;;;https://mais-upload.maytoni.de/Documents/8ba6a084-9100-4cd7-8cc2-12ecad0aec32/007/TRA034C-MP-1_0_007_0.zip;Нет;"Материал корпуса - алюминий, порошковое окрашивание, цвет - графит. Уникальная форма корпуса. Два размера - 350мм  и 650мм. Предназначен для организации основного освещения.  LED-источник света. Цветовая температура 3000К.  Степень защиты от пыли и влаги - IP 54.";"Комплект прямых соединителей  (2 соединителя + 4 винта) для профиля TRA034MP-2S-1.";1;3000;6000
TRA034CL-MP-1;true;Комплектующие для встраиваемой трековой системы Technical TRA034CL-MP-1;Technical;TRA034CL-MP-1;https://maytoni.ru/i/TRA034CL-MP-1;320;RUB;063;true;true;;;4099776061052;;30/80/95;438;;1533;Technical;Maytoni Technical;Magnetic track system Exility;Accessories for tracks Exility;2;Нет;Нет;;;;;7616999008;;;Серебро;Алюминий;;;37,5;3;9,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Нет;Нет;;;;;;;;;https://mais-upload.maytoni.de/Photo/4d3a9e95-7cf3-4171-8757-fd165df46e47/007standard/RENDER_TRA034CL-MP-1_on_w_standard_(1).jpeg;;https://mais-upload.maytoni.de/Photo/143ccf63-09bf-4d25-bb21-98da06942100/026standard/RENDER_Main_Image_TRA034CL-MP-1_standard_(1).jpeg;https://mais-upload.maytoni.de/Photo/dffd2c87-0272-4481-9fd3-94535be25991/027standard/RENDER_Additional_perspective_TRA034CL-MP-1_standard.jpeg;https://mais-upload.maytoni.de/Photo/04dee482-5314-42a2-8a15-a475abcc781a/032standard/RENDER_Mounting_components_TRA034CL-MP-1_standard.jpeg;https://mais-upload.maytoni.de/Photo/200f3868-25f0-4e12-a411-49ec59dfed70/034standard/Image_photo_TRA034CL-MP-1_standard.jpeg;;;Комплектующие для встраиваемой трековой системы;0,05;0,05;КИТАЙ;;;Да;Новинка;;;;;https://mais-upload.maytoni.de/Documents/f40179ee-a838-44a2-ba4c-d3b251ec7b6f/007/TRA034CL-MP-1_0_007_0.zip;Нет;"Материал корпуса - алюминий, порошковое окрашивание, цвет - графит. Уникальная форма корпуса. Два размера - 350мм  и 650мм. Предназначен для организации основного освещения.  LED-источник света. Цветовая температура 3000К.  Степень защиты от пыли и влаги - IP 54.";"Комплект уголков 90° горизонтальных (2 соединителя + 4 винта) для профиля TRA034MP-2S-1";1;3000;6000
TRA034ICL-MP-1;true;Комплектующие для трековой системы Technical TRA034ICL-MP-1;Technical;TRA034ICL-MP-1;https://maytoni.ru/i/TRA034ICL-MP-1;320;RUB;066;true;true;;;4099776061069;;78/2/40;438;;994;Technical;Maytoni Technical;Magnetic track system Exility;Accessories for tracks Exility;2;Нет;Нет;;;;;7616999008;;;Серебро;Алюминий;;;36,7;3;9,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Нет;Нет;;;;;;;;;https://mais-upload.maytoni.de/Photo/07727ded-6703-4fa9-ba63-91d277717d7c/007standard/RENDER_TRA034ICL-MP-1_on_w_standard.jpeg;;;https://mais-upload.maytoni.de/Photo/4131db2c-6d12-42c9-adce-9e629c6044d8/026standard/RENDER_Main_Image_TRA034ICL-MP-1_standard.jpeg;;;;;Комплектующие для трековой системы;0,115;0,135;КИТАЙ;;;Да;Новинка;;;;;https://mais-upload.maytoni.de/Documents/a2a1d4f6-28e3-4e90-bfaa-5e489496343b/007/TRA034ICL-MP-1_0_007_0.zip;Нет;"Материал корпуса - алюминий, порошковое окрашивание, цвет - графит. Уникальная форма корпуса. Два размера - 350мм  и 650мм. Предназначен для организации основного освещения.  LED-источник света. Цветовая температура 3000К.  Степень защиты от пыли и влаги - IP 54.";"Аксессуары для трековой системы Excility";1;3000;6000
